gene_id	gene_short_name	value_1	value_2	fold_change	log2_fold_change	test_stat	p_value	q_value
XLOC_011560	acs-5	38.1013	19.1954	0.503798244472176	-0.989082	5.57452	2.4822e-08	8.89922e-07
XLOC_005613	F15A4.6	45.0832	22.6939	0.503377975439559	-0.990286	3.74558	0.000179976	0.00261641
XLOC_011660	T21D12.12	14.8135	7.44834	0.502808519551682	-0.991919	2.99975	0.00270205	0.0246668
XLOC_002853	C31H5.5,hgo-1	67.7035	34.0335	0.502684113194869	-0.992276	5.18599	2.14865e-07	6.62423e-06
XLOC_028925	tag-290	7.34297	3.68749	0.502179833762346	-0.993724	2.73481	0.00624164	0.0472416
XLOC_035916	pssy-1	22.2805	11.166	0.501157159880206	-0.996665	4.46156	8.13635e-06	0.000175287
XLOC_034447	H11E01.3	1.8284	0.914973	0.500421958007822	-0.998783	3.33374	0.000856882	0.00986138
XLOC_005513	VF13D12L.3	112.266	56.1493	0.500146622122533	-0.999577	5.56494	2.62235e-08	9.3548e-07
XLOC_007569	let-268	4.0983	2.04972	0.500138648656009	-0.9996	2.8388	0.00452835	0.0368896
XLOC_036465	F46G10.2	4.70386	2.35161	0.499930690086252	-1.0002	3.34761	0.000815118	0.0094415
XLOC_014234	K08C7.1	7.22839	3.61231	0.499740137359289	-1.00075	3.35302	0.000799356	0.00928148
XLOC_007936	nspe-1	57.9077	28.8962	0.499006322501024	-1.00287	3.07729	0.00208894	0.0201907
XLOC_004828	maoc-1	100.325	49.981	0.498190701602154	-1.00523	5.47884	4.28127e-08	1.49011e-06
XLOC_039287	nkb-3	56.9008	28.3393	0.498049140731342	-1.00564	4.67903	2.88231e-06	6.97655e-05
XLOC_007724	ptr-13	8.94076	4.45207	0.497952488130722	-1.00592	3.15581	0.00160055	0.016363
XLOC_011611	NA	8.11519	4.03148	0.496780345033412	-1.00932	2.78548	0.00534485	0.0418261
XLOC_038678	21ur-15107,F36G3.2	5.70145	2.83229	0.496766571548533	-1.00936	2.92628	0.0034304	0.0298672
XLOC_027338	F15E11.14	395.054	196.155	0.496529039035142	-1.01005	3.4502	0.000560168	0.00689604
XLOC_027340	F15E11.13	336.749	167.144	0.496346663653793	-1.01058	3.63425	0.000278788	0.00382946
XLOC_030902	F15E11.1	393.749	195.435	0.496346663653793	-1.01058	3.45397	0.000552391	0.00681203
XLOC_005735	F54F11.2	108.227	53.6973	0.496150598852765	-1.01115	5.45483	4.90187e-08	1.68967e-06
XLOC_031405	C35A11.4	12.1094	6.00576	0.495958049207763	-1.01171	4.04438	5.24622e-05	0.000908562
XLOC_014293	Y43E12A.2	10.8979	5.40488	0.495954611500443	-1.01172	3.53778	0.000403508	0.00526179
XLOC_039198	cyp-14A1	5.92783	2.93404	0.494958681141078	-1.01462	3.14925	0.00163689	0.0166779
XLOC_028496	K09G1.1	84.937	42.0072	0.494567725321345	-1.01576	4.28397	1.83588e-05	0.000355857
XLOC_034983	act-4	292.928	144.773	0.494228461596548	-1.01675	4.62099	3.81914e-06	8.9562e-05
XLOC_030758	cpr-5	176.622	87.2573	0.494033233518915	-1.01732	5.86609	4.46179e-09	1.74865e-07
XLOC_021034	aat-4	5.33863	2.6365	0.493855197979782	-1.01784	3.24861	0.00115969	0.0125971
XLOC_030900	Y19D10B.7	358.667	176.956	0.493369350761103	-1.01926	3.59035	0.000330234	0.00443984
XLOC_032820	F45D3.3	55.0034	27.1189	0.493041161493799	-1.02022	5.21146	1.8736e-07	5.86475e-06
XLOC_034692	lbp-1	137.628	67.8443	0.492955731373222	-1.02047	5.24486	1.56402e-07	4.99405e-06
XLOC_039230	C29F7.3	72.0787	35.5293	0.492924980153631	-1.02056	5.12662	2.94991e-07	8.90262e-06
XLOC_004298	cpna-1	8.7308	4.30165	0.492699529817005	-1.02122	2.75791	0.00581726	0.0446677
XLOC_035321	F38B6.4	12.4222	6.11899	0.492583428979702	-1.02156	4.89253	9.95456e-07	2.71756e-05
XLOC_036691	syg-2	1.29568	0.637716	0.492184114526509	-1.02273	2.81399	0.00489308	0.0391912
XLOC_002466	T09B4.8	21.9777	10.8147	0.49207495670293	-1.02305	4.63935	3.49503e-06	8.25022e-05
XLOC_036899	F59F4.2	261.536	128.607	0.491737402968339	-1.02404	5.20341	1.95664e-07	6.09797e-06
XLOC_029352	lbp-7	35.8761	17.6303	0.491420517968774	-1.02497	3.62069	0.000293824	0.00401064
XLOC_021844	gon-1	2.57533	1.26413	0.490858805111767	-1.02662	3.98104	6.86144e-05	0.00114531
XLOC_027646	T08H10.1	88.5551	43.4653	0.490828184701164	-1.02671	5.84982	4.92116e-09	1.91818e-07
XLOC_005332	tnc-2	11.7278	5.7545	0.49066830914363	-1.02718	3.14561	0.00165741	0.0168629
XLOC_009889	aqp-11	47.6418	23.3151	0.489381001484755	-1.03097	4.9176	8.76113e-07	2.40553e-05
XLOC_035349	dhs-28	121.25	59.2807	0.488913111274278	-1.03235	5.81909	5.91678e-09	2.28139e-07
XLOC_017108	nhr-5	4.58256	2.23936	0.488669172254048	-1.03307	3.41549	0.000636677	0.00769228
XLOC_020482	C39H7.4	12.1616	5.93305	0.487850157785429	-1.03549	3.77189	0.000162013	0.00238681
XLOC_011080	nhl-1	2.31216	1.12781	0.487775770025848	-1.03571	3.13507	0.00171815	0.0173697
XLOC_028108	R13D7.2	5.50784	2.68467	0.487427650897266	-1.03674	2.85734	0.00427208	0.0353453
XLOC_022037	ttr-16	707.99	344.033	0.485929862443824	-1.04118	4.97984	6.36363e-07	1.80261e-05
XLOC_037186	mrp-1	11.2588	5.46617	0.48550228810671	-1.04245	3.08976	0.0020032	0.0195602
XLOC_030122	K03D7.1	5.41234	2.62719	0.485408070378148	-1.04273	4.44381	8.83779e-06	0.000187852
XLOC_035497	F08C6.2	68.924	33.4498	0.485313870933701	-1.04301	5.57275	2.50748e-08	8.96738e-07
XLOC_028953	T04F3.1	4.30737	2.08879	0.484933894608859	-1.04414	5.30803	1.10815e-07	3.6358e-06
XLOC_030662	ZK6.11	116.076	56.2288	0.484416529722513	-1.04568	4.73779	2.16059e-06	5.4703e-05
XLOC_036265	col-181	1960.83	949.631	0.484299023793519	-1.04603	4.54613	5.46404e-06	0.000123286
XLOC_030647	R02C2.7	12.4021	5.99887	0.483698510408905	-1.04782	2.71999	0.00652844	0.0489462
XLOC_038263	spp-3	1024.77	494.589	0.482633512435878	-1.051	6.00599	1.90168e-09	7.86231e-08
XLOC_009938	ads-1	88.8203	42.8168	0.482061794666266	-1.05271	5.18945	2.10916e-07	6.52614e-06
XLOC_010407	ugt-62	41.7004	20.0653	0.481180472278978	-1.05535	4.6087	4.05197e-06	9.45571e-05
XLOC_001920	pde-6	6.49715	3.12369	0.480780404020514	-1.05655	3.59272	0.000327239	0.00440786
XLOC_019397	F18F11.1	24.1653	11.605	0.480230853229571	-1.0582	3.80347	0.000142682	0.00215757
XLOC_007683	R03D7.2	10.8598	5.21284	0.480014536033361	-1.05885	4.18999	2.78966e-05	0.000517588
XLOC_037384	T24C12.3	9.02895	4.33207	0.479798316275974	-1.0595	4.13762	3.5093e-05	0.000633046
XLOC_021426	F13B6.2	5.70309	2.73612	0.47976173487707	-1.05961	3.26407	0.00109825	0.012085
XLOC_036936	F23A7.8	2454.75	1176.31	0.479196740483496	-1.06131	6.12546	9.04201e-10	4.01696e-08
XLOC_038021	F22F4.4	54.5822	26.1538	0.479163526247667	-1.06141	3.5034	0.000459362	0.00588815
XLOC_008042	Y54G9A.4	5.25669	2.51786	0.47898088909736	-1.06196	2.75809	0.00581395	0.0446662
XLOC_008030	gst-20	39.3381	18.8293	0.478655635411954	-1.06294	4.32487	1.52622e-05	0.000300725
XLOC_005741	tag-10	53.875	25.7573	0.4780919436233	-1.06464	4.17691	2.95501e-05	0.000543334
XLOC_019795	F15E6.6	4.25778	2.03547	0.4780588059635	-1.06474	4.04176	5.30513e-05	0.000917653
XLOC_002852	C31H5.6	29.5197	14.1097	0.477975971862362	-1.06499	4.95925	7.07665e-07	1.96566e-05
XLOC_002547	lbp-5	42.2032	20.1426	0.477277423573236	-1.0671	3.79182	0.000149548	0.00224009
XLOC_013697	egl-19	1.91297	0.911894	0.476688920864914	-1.06888	3.77366	0.000160868	0.00237484
XLOC_038853	pxn-2	1.17413	0.559132	0.476206758130181	-1.07034	2.83304	0.00461077	0.0373979
XLOC_029394	D1086.11	149.422	71.1278	0.476018648911126	-1.07091	4.80746	1.5286e-06	4.05688e-05
XLOC_002983	K02A11.4	23.4189	11.1287	0.475204367233648	-1.07338	3.02034	0.00252492	0.023378
XLOC_037892	scav-1	20.2812	9.63393	0.475016653974888	-1.07395	5.0361	4.75113e-07	1.3814e-05
XLOC_037103	mlc-1	98.758	46.824	0.474128492902745	-1.07665	6.32382	2.55175e-10	1.18515e-08
XLOC_011564	T05D4.2	5.73947	2.7207	0.474033196640802	-1.07694	3.02227	0.00250887	0.0232595
XLOC_021587	T01B11.5	11.2233	5.31823	0.473859083994384	-1.07747	4.10386	4.06312e-05	0.000721129
XLOC_036230	Y62H9A.4	199.883	94.5156	0.472855079623222	-1.08053	5.65384	1.56898e-08	5.75495e-07
XLOC_019566	vha-3	152.722	72.095	0.472065841833319	-1.08294	5.77117	7.87246e-09	3.00308e-07
XLOC_005428	T06D8.1	2.16302	1.01946	0.471313855868281	-1.08524	4.73995	2.13771e-06	5.42196e-05
XLOC_005162	gst-13	100.254	47.1766	0.470572852978767	-1.08751	5.72467	1.03636e-08	3.88092e-07
XLOC_010321	ZK1058.9	43.6048	20.4939	0.469992617281952	-1.08929	5.2602	1.43901e-07	4.64675e-06
XLOC_003588	lev-11	368.826	173.253	0.469741838186916	-1.09006	5.58488	2.33855e-08	8.40528e-07
XLOC_001426	R06C1.4	282.527	132.347	0.468437994131558	-1.09407	6.09469	1.09649e-09	4.79672e-08
XLOC_031569	gfi-1	75.8503	35.4956	0.467967420760605	-1.09552	6.11164	9.86099e-10	4.36723e-08
XLOC_003450	sepa-1	8.66074	4.0458	0.467144245054609	-1.09806	4.32188	1.54707e-05	0.000304413
XLOC_019392	K02D7.1	91.5123	42.7157	0.466775259181206	-1.0992	5.66443	1.47512e-08	5.42458e-07
XLOC_005875	C09F9.2	0.824628	0.384824	0.46666203253204	-1.09955	2.76801	0.00563998	0.0435637
XLOC_036139	aco-1	87.2624	40.6976	0.466380702406203	-1.10042	6.65923	2.75264e-11	1.42154e-09
XLOC_019714	ZC416.6	39.7614	18.5263	0.465938032079466	-1.10179	6.02849	1.65497e-09	6.88207e-08
XLOC_015283	21ur-11897,noah-2	3.2405	1.50697	0.465041057668621	-1.10457	3.38088	0.000722534	0.0085491
XLOC_003765	fbxc-51	6.20728	2.88462	0.464715606285748	-1.10558	3.57811	0.000346085	0.00460963
XLOC_034924	amt-4	22.8861	10.6307	0.464503058141323	-1.10624	5.45321	4.94684e-08	1.70107e-06
XLOC_008863	ZK121.2	5.64955	2.62395	0.464451545960199	-1.1064	3.66363	0.00024867	0.00348748
XLOC_008529	let-805	9.79448	4.54838	0.464380726038576	-1.10662	3.22865	0.00124376	0.0133573
XLOC_035036	Y34B4A.9	136.96	63.5989	0.464361413388717	-1.10668	6.22972	4.67269e-10	2.13555e-08
XLOC_028749	F17C11.4,col-153	37.0361	17.1723	0.463663478766628	-1.10885	4.09109	4.29357e-05	0.000758265
XLOC_005518	alh-8	553.271	256.415	0.463454624247937	-1.1095	5.20095	1.98276e-07	6.16594e-06
XLOC_001268	C35E7.5	13.5898	6.29383	0.463130283104563	-1.11051	4.48194	7.39688e-06	0.000160565
XLOC_034018	nhr-79	3.66025	1.68931	0.461531173127793	-1.1155	2.95797	0.0030967	0.0274123
XLOC_003985	ZK1240.3	7.96157	3.66715	0.460607561423256	-1.11839	3.5877	0.000333605	0.00446657
XLOC_007768	vha-6	135.173	62.2231	0.460320309081948	-1.11929	5.25475	1.48229e-07	4.7757e-06
XLOC_009015	F23F12.3	8.95106	4.09894	0.457927147311114	-1.12681	4.07326	4.63593e-05	0.000812709
XLOC_036488	col-184	986.492	451.3	0.457479816558691	-1.12822	5.76786	8.02834e-09	3.0544e-07
XLOC_008322	daf-7	3.14766	1.43681	0.456469382380251	-1.13141	2.98666	0.00282047	0.0255036
XLOC_021970	R09H10.5	18.2553	8.33038	0.456327024373857	-1.13186	5.29224	1.20825e-07	3.95517e-06
XLOC_034691	lbp-3	144.579	65.9646	0.456254280760763	-1.13209	4.71322	2.43836e-06	6.03472e-05
XLOC_032651	T04F3.4	18.0952	8.25427	0.456156253368807	-1.1324	3.20405	0.0013551	0.0142955
XLOC_007900	daf-22	66.2444	30.2122	0.456070891833103	-1.13267	5.95613	2.5828e-09	1.03784e-07
XLOC_010308	toh-1	10.094	4.60278	0.455988706933205	-1.13293	4.12896	3.6441e-05	0.000652425
XLOC_028286	pxn-1	5.05118	2.30253	0.455840179503399	-1.1334	4.4966	6.90477e-06	0.000151492
XLOC_037248	pfn-3	21.8315	9.94397	0.455486436775365	-1.13452	3.45319	0.000554009	0.00682609
XLOC_004799	C52E12.6	3.88184	1.76681	0.455148742540067	-1.13559	2.72764	0.00637898	0.0480776
XLOC_014383	twk-25	2.4959	1.13526	0.454849130382425	-1.13654	3.00916	0.0026197	0.024084
XLOC_032860	F18E2.1	73.1787	33.2854	0.454849130382425	-1.13654	6.41254	1.43115e-10	6.80153e-09
XLOC_034745	gyg-1	21.7567	9.89559	0.454827061500363	-1.13661	3.85419	0.000116112	0.00180542
XLOC_027690	T19H12.3	26.6882	12.1236	0.454266241012548	-1.13839	3.35961	0.000780539	0.00909252
XLOC_032310	Y32F6A.4,tag-314	21.5609	9.78229	0.453702967199255	-1.14018	5.25328	1.4941e-07	4.80296e-06
XLOC_008882	F09F7.3,F09F7.4	442.495	200.721	0.453611776314392	-1.14047	5.59538	2.2014e-08	7.9724e-07
XLOC_031589	lec-10	257.989	117.012	0.453555184294571	-1.14065	6.65122	2.9067e-11	1.49569e-09
XLOC_038435	inx-5	8.55527	3.87298	0.452700874935674	-1.14337	4.07685	4.565e-05	0.000801255
XLOC_022235	dlc-2	25.4043	11.4913	0.452337026762757	-1.14453	3.37782	0.000730633	0.00862352
XLOC_022355	K08D8.6	56.8528	25.7123	0.452261784349075	-1.14477	6.13214	8.67034e-10	3.86384e-08
XLOC_034384	C44C1.1	17.9706	8.12226	0.451973471024646	-1.14569	4.11495	3.87262e-05	0.000691608
XLOC_030901	F15E11.15	94.2299	42.5759	0.451829383293808	-1.14615	2.76263	0.00573371	0.0441684
XLOC_039748	T01C8.5	38.8773	17.5438	0.451259747316298	-1.14797	4.75969	1.9389e-06	4.97059e-05
XLOC_028484	acs-14	48.6423	21.8941	0.450103909247001	-1.15167	6.52909	6.61697e-11	3.23057e-09
XLOC_000715	ZC581.3	4.6278	2.08194	0.449876215431476	-1.1524	2.94217	0.00325924	0.0285683
XLOC_013775	C55F2.1	38.5268	17.3043	0.449150236926209	-1.15473	3.16646	0.00154308	0.0158694
XLOC_029332	nrf-5	25.7165	11.5275	0.448251401831043	-1.15762	5.18918	2.11227e-07	6.52614e-06
XLOC_001161	Y106G6D.2	6.4139	2.87292	0.447919071596505	-1.15869	2.97699	0.00291091	0.0260579
XLOC_011078	ZK512.7	99.297	44.4328	0.44747531396574	-1.16012	3.21305	0.00131335	0.013958
XLOC_011465	Y49E10.18	26.718	11.9513	0.447310956043819	-1.16065	4.85867	1.1818e-06	3.18373e-05
XLOC_027581	nlp-28	295.777	131.934	0.446060096855678	-1.16469	5.61861	1.925e-08	7.00691e-07
XLOC_035728	M02D8.1	42.7293	19.0564	0.445979715921343	-1.16495	5.17537	2.27459e-07	6.93774e-06
XLOC_038191	F14B8.4	19.9419	8.8871	0.445649069897736	-1.16602	2.84342	0.00446322	0.0365271
XLOC_029658	T06E6.10	15.1967	6.76561	0.445201389334437	-1.16747	3.81238	0.000137634	0.00209676
XLOC_037625	R11G1.6	3.34769	1.48836	0.444593881731669	-1.16944	3.45867	0.000542855	0.00673507
XLOC_001682	Y87G2A.2	14.6481	6.50656	0.44419036357698	-1.17075	2.73314	0.00627328	0.047456
XLOC_028719	D1054.8	23.2472	10.3159	0.443744148369521	-1.1722	4.51756	6.25563e-06	0.000139823
XLOC_031570	F57F4.4	93.5346	41.374	0.442337665646264	-1.17678	6.40995	1.45566e-10	6.8951e-09
XLOC_009990	K02F3.9	62.7731	27.7319	0.441779996185453	-1.1786	5.03681	4.73364e-07	1.37912e-05
XLOC_006753	pmt-1	274.336	121.196	0.441776934010478	-1.17861	5.96001	2.52217e-09	1.01633e-07
XLOC_006084	btb-10	4.58723	2.02603	0.441666709846283	-1.17897	2.87324	0.00406288	0.0340079
XLOC_021578	sdz-25	7.74403	3.42	0.441629974569921	-1.17909	3.31278	0.000923744	0.0105292
XLOC_006292	K09F6.6	2.46336	1.08705	0.441287259295993	-1.18021	3.53276	0.000411244	0.00534867
XLOC_009863	F11F1.6	7.01074	3.09045	0.440816460007079	-1.18175	2.88915	0.00386285	0.0328331
XLOC_019364	F11E6.1	4.75413	2.09564	0.440804238149055	-1.18179	3.25533	0.0011326	0.0123867
XLOC_027666	F39G3.2	2.35105	1.03542	0.440410264855699	-1.18308	2.71135	0.00670097	0.0498219
XLOC_005024	F49E12.9	102.457	45.092	0.440105101496103	-1.18408	6.54162	6.08549e-11	3.00182e-09
XLOC_033915	Y51A2D.18	12.0559	5.2931	0.439047823591592	-1.18755	4.8915	1.00068e-06	2.72663e-05
XLOC_034243	F38A6.5	11.6528	5.11537	0.438980877248693	-1.18777	3.17874	0.00147916	0.0153551
XLOC_003922	math-41	1.7388	0.762699	0.438634136934297	-1.18891	2.87841	0.00399682	0.0336717
XLOC_008505	E02H9.5	6.28424	2.75107	0.437774552709604	-1.19174	3.76335	0.00016765	0.00246225
XLOC_039690	let-2	33.4528	14.6278	0.43726506652142	-1.19342	6.83326	8.30047e-12	4.47543e-10
XLOC_008711	21ur-15030,R07E5.4	30.5243	13.3008	0.435746203549782	-1.19844	4.79366	1.63769e-06	4.30647e-05
XLOC_037559	F40F4.6	52.7572	22.9728	0.435444271950958	-1.19944	6.90197	5.12879e-12	2.81101e-10
XLOC_032813	T28H10.2	5.88241	2.55854	0.43494654213073	-1.20109	3.09484	0.00196921	0.0192942
XLOC_036429	F17H10.1	40.9693	17.7693	0.433724246020891	-1.20515	5.09172	3.54823e-07	1.05525e-05
XLOC_004665	C29F5.1	17.0977	7.41478	0.433670135143685	-1.20533	4.72283	2.32585e-06	5.8065e-05
XLOC_001203	Y106G6H.1	14.9803	6.48435	0.432859281610524	-1.20803	4.80466	1.55014e-06	4.10644e-05
XLOC_028514	ZK287.9	13.045	5.64235	0.432529368689832	-1.20913	2.86603	0.0041566	0.0346505
XLOC_007393	F37B12.1	3.58135	1.54533	0.431493281072378	-1.21259	2.78856	0.00529422	0.0415207
XLOC_027697	ugt-13	11.1332	4.79246	0.430465642794984	-1.21603	4.61777	3.87882e-06	9.08126e-05
XLOC_004834	F32A5.3	39.4309	16.9643	0.430227008127373	-1.21683	5.68611	1.29966e-08	4.81648e-07
XLOC_032081	col-10	10.1248	4.35566	0.4301971880971	-1.21693	3.63338	0.000279732	0.00383659
XLOC_000966	F36A2.3	51.1021	21.9477	0.429485104063352	-1.21932	4.54636	5.45807e-06	0.000123286
XLOC_037924	mboa-3	32.0763	13.7745	0.429428545473854	-1.21951	4.71722	2.39092e-06	5.94287e-05
XLOC_008718	R07E5.13	289.705	124.386	0.429354137624603	-1.21976	5.93555	2.92862e-09	1.1735e-07
XLOC_010196	Y71H2AL.1	41.0722	17.5855	0.428162396130708	-1.22377	4.95007	7.41884e-07	2.05274e-05
XLOC_014043	col-122	2189.23	936.27	0.427670025386126	-1.22543	4.99321	5.93828e-07	1.68881e-05
XLOC_034346	F13C5.2	15.4695	6.61344	0.427515905261456	-1.22595	4.06393	4.82536e-05	0.000843848
XLOC_015777	Y57G11A.4	8.85654	3.78338	0.427184142838123	-1.22707	3.42883	0.000606185	0.00737997
XLOC_027819	K09H11.1	12.4721	5.32032	0.426577565855902	-1.22912	5.76087	8.36804e-09	3.16679e-07
XLOC_029423	K02E11.6	9.1677	3.9093	0.426420883688028	-1.22965	2.71073	0.00671347	0.0498889
XLOC_000760	C30F12.7	13.5243	5.76596	0.426338131437304	-1.22993	4.65968	3.16695e-06	7.56315e-05
XLOC_004916	cpna-2	7.53496	3.21093	0.426137228537653	-1.23061	4.75012	2.03296e-06	5.17465e-05
XLOC_038698	C17G1.7	12.7705	5.44049	0.426019094587856	-1.23101	4.43681	9.13026e-06	0.000193208
XLOC_019435	K11H12.4	9.05654	3.85607	0.425777022362854	-1.23183	3.99768	6.39664e-05	0.00108289
XLOC_034672	twk-16	2.21454	0.942593	0.425638335667678	-1.2323	2.82567	0.00471825	0.0380251
XLOC_037633	21ur-15048,tag-278	1.44697	0.615651	0.425476100087486	-1.23285	3.31078	0.000930351	0.0105947
XLOC_003719	lgc-34	5.19566	2.21026	0.425405325760291	-1.23309	3.47228	0.000516066	0.00645308
XLOC_029168	ugt-16	7.78645	3.30516	0.424474561013628	-1.23625	4.27391	1.92076e-05	0.000369804
XLOC_013098	21ur-6598,C46G7.1,C46G7.2	134.356	56.9904	0.424174559266171	-1.23727	3.0439	0.00233537	0.0220948
XLOC_036566	M03B6.2	17.1931	7.29137	0.424086363816407	-1.23757	4.58268	4.59045e-06	0.000105914
XLOC_009056	srv-1	13.2145	5.59063	0.423067568213848	-1.24104	3.96495	7.34115e-05	0.00121405
XLOC_004558	ifb-2	44.441	18.7607	0.422147770529389	-1.24418	5.56081	2.68525e-08	9.55534e-07
XLOC_013845	lys-10	360.283	152.029	0.421969315831613	-1.24479	7.12051	1.07514e-12	6.22667e-11
XLOC_026972	F11E6.3,F11E6.4	192.65	81.1095	0.421019803494792	-1.24804	6.05946	1.36577e-09	5.78027e-08
XLOC_028062	ugt-39	5.60343	2.35782	0.420783488601706	-1.24885	3.80579	0.000141351	0.0021397
XLOC_013746	21ur-14273,nhr-8	8.11347	3.41271	0.420623103486721	-1.2494	4.00877	6.10349e-05	0.00103865
XLOC_003572	unc-95	7.48727	3.1492	0.420608526053417	-1.24945	3.74808	0.000178196	0.00259581
XLOC_001156	B0379.1	26.3446	11.0766	0.420451121961854	-1.24999	4.67344	2.96201e-06	7.10933e-05
XLOC_038197	F14B8.6	6.20123	2.60633	0.420290863531169	-1.25054	3.8822	0.000103514	0.00164165
XLOC_036222	F54F7.2	29.4624	12.3682	0.419795905379439	-1.25224	5.58843	2.29126e-08	8.2769e-07
XLOC_039740	F22H10.6,F22H10.t1	16.4836	6.91676	0.419615536323229	-1.25286	4.68897	2.74577e-06	6.69136e-05
XLOC_006205	math-4	4.90877	2.0585	0.41935094143387	-1.25377	4.26624	1.98796e-05	0.000381204
XLOC_037215	F25E2.2	91.3449	38.2832	0.41910684808658	-1.25461	4.92813	8.30195e-07	2.28383e-05
XLOC_022751	21ur-10602,21ur-11336,B0513.5	13.6996	5.73681	0.41875548714838	-1.25582	4.15536	3.2477e-05	0.000590322
XLOC_039473	hex-5	4.32985	1.81095	0.418247841525409	-1.25757	3.64482	0.000267577	0.00370184
XLOC_032709	R07B7.5	13.0262	5.44516	0.418015979967322	-1.25837	4.70686	2.51556e-06	6.18299e-05
XLOC_034407	C52B11.5	25.885	10.7878	0.416757480527337	-1.26272	5.18137	2.20265e-07	6.74709e-06
XLOC_037488	Y71H10B.1	65.6856	27.355	0.416454272892432	-1.26377	6.0808	1.19585e-09	5.18384e-08
XLOC_011152	gei-13	1.33054	0.553934	0.416321508571016	-1.26423	2.99544	0.00274052	0.0248909
XLOC_035610	hil-3	22.1491	9.21731	0.416148401322228	-1.26483	4.73625	2.17708e-06	5.50231e-05
XLOC_002985	F26E4.3	8.55712	3.56068	0.416108019988825	-1.26497	3.20605	0.00134573	0.0142492
XLOC_034939	tmem-135	12.5075	5.19848	0.415629511326036	-1.26663	4.37874	1.1937e-05	0.000243941
XLOC_027190	glb-33	3.0563	1.26705	0.414567808625969	-1.27032	2.9461	0.00321809	0.0282769
XLOC_011664	K02D7.5	30.0278	12.4313	0.413993493787257	-1.27232	3.86447	0.000111333	0.00173866
XLOC_036411	F11C1.5	35.3222	14.6008	0.413359801159065	-1.27453	6.19573	5.80137e-10	2.61794e-08
XLOC_039445	Y16B4A.2	15.1519	6.23161	0.411276344662234	-1.28182	7.27344	3.50386e-13	2.11488e-11
XLOC_007960	acl-7	14.8587	6.09699	0.410330983706145	-1.28514	5.73561	9.71612e-09	3.66726e-07
XLOC_002529	D2092.4	8.58483	3.51574	0.409529703346877	-1.28796	4.42633	9.58518e-06	0.000202236
XLOC_031776	ddo-2	57.4516	23.5043	0.409115471018251	-1.28942	4.5535	5.27606e-06	0.0001198
XLOC_037637	tag-18	87.8768	35.9255	0.408817823249066	-1.29047	6.4463	1.14617e-10	5.48358e-09
XLOC_004748	tsp-10	18.2282	7.45085	0.408752653132084	-1.2907	3.09949	0.00193856	0.0190592
XLOC_000925	unc-120	5.14943	2.10415	0.408616679393742	-1.29118	3.46093	0.000538309	0.0066961
XLOC_008775	F17C8.7,F17C8.9	13.2829	5.42729	0.408591189353893	-1.29127	4.02805	5.62404e-05	0.00096581
XLOC_007185	cpna-5	1.82323	0.74492	0.408571364866679	-1.29134	2.72021	0.00652412	0.0489394
XLOC_039419	F54E4.3	3.51049	1.43346	0.408336376394643	-1.29217	3.2771	0.00104881	0.0116666
XLOC_021525	nhr-31	17.2745	7.04579	0.407872459105079	-1.29381	3.40331	0.000665737	0.0080163
XLOC_011165	ncx-7	8.04404	3.27315	0.406903896275326	-1.29724	4.79693	1.61118e-06	4.24455e-05
XLOC_028401	srsx-34	4.52644	1.84177	0.406892614660185	-1.29728	3.03756	0.00238506	0.0223873
XLOC_003406	Y18D10A.23	12.4113	5.04138	0.406193765053029	-1.29976	4.8765	1.07984e-06	2.92006e-05
XLOC_038397	catp-5	5.52765	2.24095	0.405406183797444	-1.30256	3.60889	0.000307513	0.00417756
XLOC_003607	aex-5,unc-54	67.8369	27.4072	0.404014786466667	-1.30752	5.394	6.89069e-08	2.33581e-06
XLOC_019767	C35B1.5	293.025	118.23	0.403480260710661	-1.30943	7.69112	1.46549e-14	1.03782e-12
XLOC_004559	F10C1.8	6.60374	2.65894	0.402642118830828	-1.31243	2.72068	0.00651478	0.0489366
XLOC_037462	T03G6.3	8.33626	3.35332	0.402257158431559	-1.31381	4.63412	3.58462e-06	8.44778e-05
XLOC_007065	pmp-1	18.6963	7.51153	0.401763943603837	-1.31558	6.08367	1.17462e-09	5.1073e-08
XLOC_028228	myo-5	2.83921	1.13682	0.400398923359269	-1.32049	5.04205	4.6058e-07	1.35012e-05
XLOC_038338	C53C9.2	13.4636	5.3864	0.400071565498659	-1.32167	5.4781	4.29928e-08	1.49275e-06
XLOC_032597	C55A6.4	7.19782	2.8778	0.399816523027572	-1.32259	3.80658	0.000140903	0.00213519
XLOC_035452	C10A4.10	6.46681	2.58504	0.399738933682343	-1.32287	3.23951	0.00119737	0.0129212
XLOC_000741	dpy-14	9.51703	3.8013	0.399420421043419	-1.32402	4.03264	5.51527e-05	0.000951701
XLOC_029029	C13C4.5	14.4309	5.75679	0.398919623837238	-1.32583	5.38086	7.41305e-08	2.50103e-06
XLOC_027515	T24A6.20	13.5819	5.41395	0.398615578749579	-1.32693	4.47213	7.74437e-06	0.000167346
XLOC_013838	vha-5	41.0378	16.353	0.398488501348137	-1.32739	6.07424	1.24575e-09	5.3838e-08
XLOC_036980	cah-3	44.2296	17.6016	0.397961287061487	-1.3293	6.36803	1.91467e-10	8.9801e-09
XLOC_000975	F55H12.2	32.9461	13.0973	0.397539466785955	-1.33083	4.22678	2.37058e-05	0.000446788
